"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"TIGO","Millicom International Cellular S.A.","29.37","$2.97B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/tigo",
"MIME","Mimecast Limited","45.58","$2.88B","2015","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mime",
"MNDO","MIND C.T.I. Ltd.","2.33","$46.36M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/mndo",
"MIND","MIND Technology, Inc.","2.33","$28.38M","1994","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/mind",
"MINDP","MIND Technology, Inc.","17.65","n/a","n/a","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/mindp",
"NERV","Minerva Neurosciences, Inc","2.77","$114.14M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nerv",
"MGEN","Miragen Therapeutics, Inc.","0.9","$50.95M","2014","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/mgen",
"MRTX","Mirati Therapeutics, Inc.","136.15","$6.06B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mrtx",
"MIRM","Mirum Pharmaceuticals, Inc.","19.65","$499.09M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mirm",
"MSON","MISONIX, Inc.","11.83","$205.54M","1992","Capital Goods","Medical Specialities","https://old.nasdaq.com/symbol/mson",
"MITK","Mitek Systems, Inc.","11.23","$463.67M","n/a","Technology","Computer peripheral equipment","https://old.nasdaq.com/symbol/mitk",
"MKSI","MKS Instruments, Inc.","107.07","$5.9B","1999","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mksi",
"MMAC","MMA Capital Holdings, Inc.","23.11","$131.83M","n/a","Finance","Real Estate","https://old.nasdaq.com/symbol/mmac",
"MTC","MMTec, Inc.","0.8099","$16.25M","2019","n/a","n/a","https://old.nasdaq.com/symbol/mtc",
"MOBL","MobileIron, Inc.","5.8","$677.92M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mobl",
"MRNA","Moderna, Inc.","54.34","$21.44B","2018","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mrna",
"MOGO","Mogo Inc.","1.54","$44.43M","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/mogo",
"MWK","Mohawk Group Holdings, Inc.","6.96","$147M","2019","Consumer Durables","Home Furnishings","https://old.nasdaq.com/symbol/mwk",
"MKD","Molecular Data Inc.","1.12","$129.04M","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mkd",
"MTEM","Molecular Templates, Inc.","11.08","$553.11M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mtem",
"MBRX","Moleculin Biotech, Inc.","0.7509","$46.33M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mbrx",
"MNTA","Momenta Pharmaceuticals, Inc.","52.16","$6.21B","2004","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/mnta",
"MOMO","Momo Inc.","14.61","$3.05B","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/momo",
"MKGI","Monaker Group, Inc.","2.42","$35M","n/a","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/mkgi",
"MCRI","Monarch Casino & Resort, Inc.","45.32","$824.35M","1993","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/mcri",
"MDLZ","Mondelez International, Inc.","56.39","$80.54B","n/a","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/mdlz",
"MGI","Moneygram International, Inc.","2.89","$183.91M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/mgi",
"MDB","MongoDB, Inc.","210.72","$12.4B","2017","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mdb",
"MNCL","Monocle Acquisition Corporation","10.3","$229.48M","2019","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/mncl",
"MNCLU","Monocle Acquisition Corporation","11","n/a","2019","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/mnclu",
"MNCLW","Monocle Acquisition Corporation","0.5349","n/a","2019","Consumer Durables","Industrial Specialties","https://old.nasdaq.com/symbol/mnclw",
"MPWR","Monolithic Power Systems, Inc.","242.63","$10.9B","2004","Technology","Semiconductors","https://old.nasdaq.com/symbol/mpwr",
"MNPR","Monopar Therapeutics Inc.","5.52","$59.26M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mnpr",
"MNRO","Monro, Inc. ","46.03","$1.53B","1991","Consumer Services","Automotive Aftermarket","https://old.nasdaq.com/symbol/mnro",
"MRCC","Monroe Capital Corporation","7.37","$157.01M","2012","n/a","n/a","https://old.nasdaq.com/symbol/mrcc",
"MRCCL","Monroe Capital Corporation","24.3","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/mrccl",
"MNST","Monster Beverage Corporation","80.1","$42.24B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/mnst",
"MORN","Morningstar, Inc.","155.03","$6.65B","2005","Finance","Investment Managers","https://old.nasdaq.com/symbol/morn",
"MORF","Morphic Holding, Inc.","26.11","$800.48M","2019","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/morf",
"MOR","MorphoSys AG","30.45","$3.99B","2018","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mor",
"MOSY","MoSys, Inc.","1.47","$5.2M","2001","Technology","Semiconductors","https://old.nasdaq.com/symbol/mosy",
"MPAA","Motorcar Parts of America, Inc.","17.36","$330.2M","n/a","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/mpaa",
"MOTS","Motus GI Holdings, Inc.","0.99","$31.86M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/mots",
"MCAC","Mountain Crest Acquisition Corp.","10","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/mcac",
"MCACR","Mountain Crest Acquisition Corp.","0.455","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/mcacr",
"MCACU","Mountain Crest Acquisition Corp.","10.45","n/a","2020","Finance","Business Services","https://old.nasdaq.com/symbol/mcacu",
"MOXC","Moxian, Inc.","2.26","$36.59M","n/a","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/moxc",
"COOP","Mr. Cooper Group Inc.","19.87","$1.83B","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/coop",
"MTBC","MTBC, Inc.","8.35","$106.05M","2014","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mtbc",
"MTBCP","MTBC, Inc.","25.25","n/a","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mtbcp",
"MTSC","MTS Systems Corporation","23.22","$447.6M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/mtsc",
"GRIL","Muscle Maker, Inc","2.63","$19.66M","2020","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/gril",
"MBIO","Mustang Bio, Inc.","3.11","$175.94M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/mbio",
"MVBF","MVB Financial Corp.","16.35","$195.63M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/mvbf",
"MYSZ","My Size, Inc.","0.9856","$7.13M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/mysz",
"MYL","Mylan N.V.","15.635","$8.08B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/myl",
"MYOK","MyoKardia, Inc.","107.2","$5.68B","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/myok",
"MYOS","MYOS RENS Technology Inc.","1.35","$15.99M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/myos",
"MYRG","MYR Group, Inc.","36.04","$602.19M","n/a","Basic Industries","Water Supply","https://old.nasdaq.com/symbol/myrg",
"MYGN","Myriad Genetics, Inc.","12.39","$925.65M","1995","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/mygn",
"NBRV","Nabriva Therapeutics plc","0.538","$77.45M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nbrv",
"NAKD","Naked Brand Group Limited","0.1914","$8.33M","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/nakd",
"NNDM","Nano Dimension Ltd.","1.41","$65.42M","n/a","Technology","Electrical Products","https://old.nasdaq.com/symbol/nndm",
"NSTG","NanoString Technologies, Inc.","37.95","$1.44B","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nstg",
"NAOV","NanoVibronix, Inc.","0.6102","$5.81M","n/a","Health Care","Industrial Specialties","https://old.nasdaq.com/symbol/naov",
"NNOX","NANO-X IMAGING LTD","40.85","$1.83B","2020","Health Care","Medical Electronics","https://old.nasdaq.com/symbol/nnox",
"NH","NantHealth, Inc.","2.64","$293.1M","2016","Technology","EDP Services","https://old.nasdaq.com/symbol/nh",
"NK","NantKwest, Inc.","6.37","$687.77M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nk",
"NSSC","NAPCO Security Technologies, Inc.","21.6","$396.3M","n/a","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/nssc",
"NDAQ","Nasdaq, Inc.","126.44","$20.77B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ndaq",
"NTRA","Natera, Inc.","61.79","$4.94B","2015","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/ntra",
"NATH","Nathan&#39;s Famous, Inc.","51.2","$210.67M","1993","Consumer Services","Restaurants","https://old.nasdaq.com/symbol/nath",
"NKSH","National Bankshares, Inc.","25.46","$165.22M","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nksh",
"FIZZ","National Beverage Corp.","75.91","$3.54B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","https://old.nasdaq.com/symbol/fizz",
"NCMI","National CineMedia, Inc.","4.06","$323.22M","2007","Consumer Services","Advertising","https://old.nasdaq.com/symbol/ncmi",
"NESR","National Energy Services Reunited Corp.","6.8","$594.97M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/nesr",
"NESRW","National Energy Services Reunited Corp.","0.8001","n/a","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/nesrw",
"NGHC","National General Holdings Corp","34","$3.86B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nghc",
"NGHCN","National General Holdings Corp","26.1346","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nghcn",
"NGHCO","National General Holdings Corp","25.41","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nghco",
"NGHCP","National General Holdings Corp","25.465","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nghcp",
"NGHCZ","National General Holdings Corp","25.13","n/a","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/nghcz",
"NHLD","National Holdings Corporation","2.3","$31.24M","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/nhld",
"NHLDW","National Holdings Corporation","0.0994","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/nhldw",
"NATI","National Instruments Corporation","35.05","$4.61B","1995","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/nati",
"NRC","National Research Corporation","54.75","$1.38B","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","https://old.nasdaq.com/symbol/nrc",
"NSEC","National Security Group, Inc.","12.462","$31.55M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/nsec",
"EYE","National Vision Holdings, Inc.","38.42","$3.09B","2017","Health Care","Ophthalmic Goods","https://old.nasdaq.com/symbol/eye",
"NWLI","National Western Life Group, Inc.","215.32","$782.91M","n/a","Finance","Life Insurance","https://old.nasdaq.com/symbol/nwli",
"NAII","Natural Alternatives International, Inc.","7.1","$48.2M","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/naii",
"NHTC","Natural Health Trends Corp.","5.17","$59.05M","n/a","Consumer Durables","Consumer Specialties","https://old.nasdaq.com/symbol/nhtc",
"NATR","Nature&#39;s Sunshine Products, Inc.","11.7","$228.28M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/natr",
"NTUS","Natus Medical Incorporated","17.76","$601.56M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/ntus",
"JSM","Navient Corporation","22.76","n/a","n/a","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/jsm",
"NAVI","Navient Corporation","8.955","$1.74B","n/a","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/navi",
"NMCI","Navios Maritime Containers L.P.","0.7932","$27.45M","n/a","Transportation","Marine Transportation","https://old.nasdaq.com/symbol/nmci",
"NBTB","NBT Bancorp Inc.","30.07","$1.31B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/nbtb",
"NCNO","nCino, Inc.","77.48","$6.95B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ncno",
"NCSM","NCS Multistage Holdings, Inc.","0.5842","$27.56M","2017","Energy","Oilfield Services/Equipment","https://old.nasdaq.com/symbol/ncsm",
"NKTR","Nektar Therapeutics","18.44","$3.3B","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nktr",
"NMRD","Nemaura Medical Inc.","4.1","$93.86M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nmrd",
"NEOG","Neogen Corporation","73.23","$3.88B","1989","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://old.nasdaq.com/symbol/neog",
"NEO","NeoGenomics, Inc.","35.86","$3.96B","n/a","Health Care","Precision Instruments","https://old.nasdaq.com/symbol/neo",
"NLTX","Neoleukin Therapeutics, Inc.","12.25","$511.43M","2014","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nltx",
"NEON","Neonode Inc.","9.54","$102.87M","n/a","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/neon",
"NEOS","Neos Therapeutics, Inc.","0.68","$33.83M","2015","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/neos",
"NVCN","Neovasc Inc.","2.16","$48.92M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nvcn",
"NEPH","Nephros, Inc.","7.43","$67.16M","n/a","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/neph",
"NEPT","Neptune Wellness Solutions Inc.","2.43","$271.12M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nept",
"UEPS","Net 1 UEPS Technologies, Inc.","3.25","$185.64M","2005","Finance","Investment Bankers/Brokers/Service","https://old.nasdaq.com/symbol/ueps",
"NETE","Net Element, Inc.","7.74","$35.58M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/nete",
"NTAP","NetApp, Inc.","45.2","$10.03B","1995","Technology","Electronic Components","https://old.nasdaq.com/symbol/ntap",
"NTES","NetEase, Inc.","457.74","$62.75B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/ntes",
"NFIN","Netfin Acquisition Corp.","10.68","$345.03M","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/nfin",
"NFINU","Netfin Acquisition Corp.","12.5999","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/nfinu",
"NFINW","Netfin Acquisition Corp.","1.45","n/a","2019","Technology","EDP Services","https://old.nasdaq.com/symbol/nfinw",
"NFLX","Netflix, Inc.","507.02","$223.6B","2002","Consumer Services","Consumer Electronics/Video Chains","https://old.nasdaq.com/symbol/nflx",
"NTGR","NETGEAR, Inc.","29.01","$867.5M","2003","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/ntgr",
"NTCT","NetScout Systems, Inc.","22.09","$1.6B","1999","Technology","EDP Services","https://old.nasdaq.com/symbol/ntct",
"NTWK","NetSol Technologies Inc.","2.89","$34.79M","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/ntwk",
"NBSE","NeuBase Therapeutics, Inc. ","8.41","$194.46M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nbse",
"NRBO","NeuroBo Pharmaceuticals, Inc.","5.84","$95.94M","2016","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/nrbo",
"NBIX","Neurocrine Biosciences, Inc.","109.77","$10.24B","1996","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://old.nasdaq.com/symbol/nbix",
"NURO","NeuroMetrix, Inc.","1.6","$6.06M","2004","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/nuro",
"STIM","Neuronetics, Inc.","4.2","$79.22M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/stim",
"NTRP","Neurotrope, Inc.","1.14","$27.11M","n/a","Health Care","Major Pharmaceuticals","https://old.nasdaq.com/symbol/ntrp",
"NFE","New Fortress Energy Inc.","31.89","$5.38B","2019","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/nfe",
"NPA","New Providence Acquisition Corp.","10.1","$290.38M","2019","Finance","Business Services","https://old.nasdaq.com/symbol/npa",
